age_group,symptom date,cases,deaths,cases_cum,death_cum,moving_avg_cases,moving_avg_deaths
80 & Older years,7/13/2021,15,2,30272,6768,10.14285714,2
80 & Older years,7/14/2021,14,0,30286,6768,10.85714286,1.714285714
80 & Older years,7/15/2021,16,5,30302,6773,12.14285714,2.428571429
80 & Older years,7/16/2021,20,5,30322,6778,14.57142857,2.428571429
80 & Older years,7/17/2021,6,3,30328,6781,13.14285714,2.142857143
80 & Older years,7/18/2021,16,0,30344,6781,14.42857143,2.142857143
80 & Older years,7/19/2021,20,0,30364,6781,15.28571429,2.142857143
80 & Older years,7/20/2021,28,2,30392,6783,17.14285714,2.142857143
80 & Older years,7/21/2021,30,6,30422,6789,19.42857143,3
80 & Older years,7/22/2021,29,5,30451,6794,21.28571429,3
80 & Older years,7/23/2021,31,3,30482,6797,22.85714286,2.714285714
80 & Older years,7/24/2021,19,1,30501,6798,24.71428571,2.428571429
80 & Older years,7/25/2021,24,0,30525,6798,25.85714286,2.428571429
80 & Older years,7/26/2021,40,0,30565,6798,28.71428571,2.428571429
80 & Older years,7/27/2021,45,1,30610,6799,31.14285714,2.285714286
80 & Older years,7/28/2021,61,3,30671,6802,35.57142857,1.857142857
80 & Older years,7/29/2021,57,1,30728,6803,39.57142857,1.285714286
80 & Older years,7/30/2021,61,4,30789,6807,43.85714286,1.428571429
80 & Older years,7/31/2021,41,8,30830,6815,47,2.428571429
80 & Older years,8/1/2021,41,0,30871,6815,49.42857143,2.428571429
80 & Older years,8/2/2021,76,0,30947,6815,54.57142857,2.428571429
80 & Older years,8/3/2021,64,7,31011,6822,57.28571429,3.285714286
80 & Older years,8/4/2021,85,1,31096,6823,60.71428571,3
80 & Older years,8/5/2021,75,12,31171,6835,63.28571429,4.571428571
80 & Older years,8/6/2021,84,5,31255,6840,66.57142857,4.714285714
80 & Older years,8/7/2021,64,5,31319,6845,69.85714286,4.285714286
80 & Older years,8/8/2021,77,0,31396,6845,75,4.285714286
80 & Older years,8/9/2021,87,0,31483,6845,76.57142857,4.285714286
80 & Older years,8/10/2021,115,4,31598,6849,83.85714286,3.857142857
80 & Older years,8/11/2021,83,3,31681,6852,83.57142857,4.142857143
80 & Older years,8/12/2021,87,13,31768,6865,85.28571429,4.285714286
80 & Older years,8/13/2021,84,12,31852,6877,85.28571429,5.285714286
80 & Older years,8/14/2021,63,10,31915,6887,85.14285714,6
80 & Older years,8/15/2021,70,0,31985,6887,84.14285714,6
80 & Older years,8/16/2021,106,0,32091,6887,86.85714286,6
80 & Older years,8/17/2021,103,5,32194,6892,85.14285714,6.142857143
80 & Older years,8/18/2021,111,14,32305,6906,89.14285714,7.714285714
80 & Older years,8/19/2021,112,13,32417,6919,92.71428571,7.714285714
80 & Older years,8/20/2021,107,14,32524,6933,96,8
80 & Older years,8/21/2021,73,10,32597,6943,97.42857143,8
80 & Older years,8/22/2021,78,0,32675,6943,98.57142857,8
80 & Older years,8/23/2021,132,0,32807,6943,102.2857143,8
80 & Older years,8/24/2021,142,6,32949,6949,107.8571429,8.142857143
80 & Older years,8/25/2021,109,25,33058,6974,107.5714286,9.714285714
80 & Older years,8/26/2021,113,19,33171,6993,107.7142857,10.57142857
80 & Older years,8/27/2021,94,17,33265,7010,105.8571429,11
80 & Older years,8/28/2021,67,8,33332,7018,105,10.71428571
80 & Older years,8/29/2021,63,0,33395,7018,102.8571429,10.71428571
80 & Older years,8/30/2021,130,0,33525,7018,102.5714286,10.71428571
80 & Older years,8/31/2021,119,11,33644,7029,99.28571429,11.42857143
80 & Older years,9/1/2021,123,30,33767,7059,101.2857143,12.14285714
80 & Older years,9/2/2021,96,29,33863,7088,98.85714286,13.57142857
80 & Older years,9/3/2021,113,23,33976,7111,101.5714286,14.42857143
80 & Older years,9/4/2021,69,23,34045,7134,101.8571429,16.57142857
80 & Older years,9/5/2021,57,1,34102,7135,101,16.71428571
80 & Older years,9/6/2021,68,0,34170,7135,92.14285714,16.71428571
80 & Older years,9/7/2021,104,13,34274,7148,90,17
80 & Older years,9/8/2021,117,11,34391,7159,89.14285714,14.28571429
80 & Older years,9/9/2021,107,26,34498,7185,90.71428571,13.85714286
80 & Older years,9/10/2021,88,26,34586,7211,87.14285714,14.28571429
80 & Older years,9/11/2021,55,23,34641,7234,85.14285714,14.28571429
80 & Older years,9/12/2021,48,0,34689,7234,83.85714286,14.14285714
80 & Older years,9/13/2021,99,0,34788,7234,88.28571429,14.14285714
80 & Older years,9/14/2021,93,18,34881,7252,86.71428571,14.85714286
80 & Older years,9/15/2021,78,36,34959,7288,81.14285714,18.42857143
80 & Older years,9/16/2021,63,28,35022,7316,74.85714286,18.71428571
80 & Older years,9/17/2021,60,15,35082,7331,70.85714286,17.14285714
80 & Older years,9/18/2021,32,31,35114,7362,67.57142857,18.28571429
80 & Older years,9/19/2021,37,0,35151,7362,66,18.28571429
80 & Older years,9/20/2021,62,0,35213,7362,60.71428571,18.28571429
80 & Older years,9/21/2021,62,25,35275,7387,56.28571429,19.28571429
80 & Older years,9/22/2021,38,30,35313,7417,50.57142857,18.42857143
80 & Older years,9/23/2021,11,24,35324,7441,43.14285714,17.85714286
80 & Older years,9/24/2021,0,17,35324,7458,34.57142857,18.14285714
<1 years,2/1/2020,0,0,0,0,0,0
<1 years,2/2/2020,0,0,0,0,0,0
<1 years,2/3/2020,0,0,0,0,0,0
<1 years,2/4/2020,0,0,0,0,0,0
<1 years,2/5/2020,0,0,0,0,0,0
<1 years,2/6/2020,0,0,0,0,0,0
<1 years,2/7/2020,0,0,0,0,0,0
<1 years,2/8/2020,0,0,0,0,0,0
<1 years,2/9/2020,0,0,0,0,0,0
<1 years,2/10/2020,0,0,0,0,0,0
<1 years,2/11/2020,0,0,0,0,0,0
<1 years,2/12/2020,0,0,0,0,0,0
<1 years,2/13/2020,0,0,0,0,0,0
<1 years,2/14/2020,0,0,0,0,0,0
<1 years,2/15/2020,0,0,0,0,0,0
<1 years,2/16/2020,0,0,0,0,0,0
<1 years,2/17/2020,0,0,0,0,0,0
<1 years,2/18/2020,0,0,0,0,0,0
<1 years,2/19/2020,0,0,0,0,0,0
<1 years,2/20/2020,0,0,0,0,0,0
<1 years,2/21/2020,0,0,0,0,0,0
<1 years,2/22/2020,0,0,0,0,0,0
<1 years,2/23/2020,0,0,0,0,0,0
<1 years,2/24/2020,0,0,0,0,0,0
<1 years,2/25/2020,0,0,0,0,0,0
<1 years,2/26/2020,0,0,0,0,0,0
<1 years,2/27/2020,0,0,0,0,0,0
<1 years,2/28/2020,0,0,0,0,0,0
<1 years,2/29/2020,0,0,0,0,0,0
<1 years,3/1/2020,0,0,0,0,0,0
<1 years,3/2/2020,0,0,0,0,0,0
<1 years,3/3/2020,0,0,0,0,0,0
<1 years,3/4/2020,0,0,0,0,0,0
<1 years,3/5/2020,0,0,0,0,0,0
<1 years,3/6/2020,0,0,0,0,0,0
<1 years,3/7/2020,0,0,0,0,0,0
<1 years,3/8/2020,0,0,0,0,0,0
<1 years,3/9/2020,0,0,0,0,0,0
<1 years,3/10/2020,1,0,1,0,0.142857143,0
<1 years,3/11/2020,0,0,1,0,0.142857143,0
<1 years,3/12/2020,0,0,1,0,0.142857143,0
<1 years,3/13/2020,0,0,1,0,0.142857143,0
<1 years,3/14/2020,0,0,1,0,0.142857143,0
<1 years,3/15/2020,0,0,1,0,0.142857143,0
<1 years,3/16/2020,0,0,1,0,0.142857143,0
<1 years,3/17/2020,1,0,2,0,0.142857143,0
<1 years,3/18/2020,0,0,2,0,0.142857143,0
<1 years,3/19/2020,1,0,3,0,0.285714286,0
<1 years,3/20/2020,0,0,3,0,0.285714286,0
<1 years,3/21/2020,0,0,3,0,0.285714286,0
<1 years,3/22/2020,0,0,3,0,0.285714286,0
<1 years,3/23/2020,1,0,4,0,0.428571429,0
<1 years,3/24/2020,1,0,5,0,0.428571429,0
<1 years,3/25/2020,1,0,6,0,0.571428571,0
<1 years,3/26/2020,1,0,7,0,0.571428571,0
<1 years,3/27/2020,1,0,8,0,0.714285714,0
<1 years,3/28/2020,1,0,9,0,0.857142857,0
<1 years,3/29/2020,0,0,9,0,0.857142857,0
<1 years,3/30/2020,0,0,9,0,0.714285714,0
<1 years,3/31/2020,2,0,11,0,0.857142857,0
<1 years,4/1/2020,1,0,12,0,0.857142857,0
<1 years,4/2/2020,0,0,12,0,0.714285714,0
<1 years,4/3/2020,0,0,12,0,0.571428571,0
<1 years,4/4/2020,0,0,12,0,0.428571429,0
<1 years,4/5/2020,0,0,12,0,0.428571429,0
<1 years,4/6/2020,2,0,14,0,0.714285714,0
<1 years,4/7/2020,1,0,15,0,0.571428571,0
<1 years,4/8/2020,2,0,17,0,0.714285714,0
<1 years,4/9/2020,0,0,17,0,0.714285714,0
<1 years,4/10/2020,1,0,18,0,0.857142857,0
<1 years,4/11/2020,0,0,18,0,0.857142857,0
<1 years,4/12/2020,1,0,19,0,1,0
<1 years,4/13/2020,2,0,21,0,1,0
<1 years,4/14/2020,1,0,22,0,1,0
<1 years,4/15/2020,0,0,22,0,0.714285714,0
<1 years,4/16/2020,2,0,24,0,1,0
<1 years,4/17/2020,0,0,24,0,0.857142857,0
<1 years,4/18/2020,1,0,25,0,1,0
<1 years,4/19/2020,3,0,28,0,1.285714286,0
<1 years,4/20/2020,3,0,31,0,1.428571429,0
<1 years,4/21/2020,4,0,35,0,1.857142857,0
<1 years,4/22/2020,1,0,36,0,2,0
<1 years,4/23/2020,2,0,38,0,2,0
<1 years,4/24/2020,4,0,42,0,2.571428571,0
<1 years,4/25/2020,1,0,43,0,2.571428571,0
<1 years,4/26/2020,1,0,44,0,2.285714286,0
<1 years,4/27/2020,1,0,45,0,2,0
<1 years,4/28/2020,0,0,45,0,1.428571429,0
<1 years,4/29/2020,1,0,46,0,1.428571429,0
<1 years,4/30/2020,1,0,47,0,1.285714286,0
<1 years,5/1/2020,1,0,48,0,0.857142857,0
<1 years,5/2/2020,0,0,48,0,0.714285714,0
<1 years,5/3/2020,0,0,48,0,0.571428571,0
<1 years,5/4/2020,1,0,49,0,0.571428571,0
<1 years,5/5/2020,1,0,50,0,0.714285714,0
<1 years,5/6/2020,3,0,53,0,1,0
<1 years,5/7/2020,2,0,55,0,1.142857143,0
<1 years,5/8/2020,2,0,57,0,1.285714286,0
<1 years,5/9/2020,1,0,58,0,1.428571429,0
<1 years,5/10/2020,0,0,58,0,1.428571429,0
<1 years,5/11/2020,2,0,60,0,1.571428571,0
<1 years,5/12/2020,3,0,63,0,1.857142857,0
<1 years,5/13/2020,1,0,64,0,1.571428571,0
<1 years,5/14/2020,2,0,66,0,1.571428571,0
<1 years,5/15/2020,2,0,68,0,1.571428571,0
<1 years,5/16/2020,3,0,71,0,1.857142857,0
<1 years,5/17/2020,0,0,71,0,1.857142857,0
<1 years,5/18/2020,2,0,73,0,1.857142857,0
<1 years,5/19/2020,0,0,73,0,1.428571429,0
<1 years,5/20/2020,3,0,76,0,1.714285714,0
<1 years,5/21/2020,1,0,77,0,1.571428571,0
<1 years,5/22/2020,6,0,83,0,2.142857143,0
<1 years,5/23/2020,1,0,84,0,1.857142857,0
<1 years,5/24/2020,1,0,85,0,2,0
<1 years,5/25/2020,1,0,86,0,1.857142857,0
<1 years,5/26/2020,6,0,92,0,2.714285714,0
<1 years,5/27/2020,6,0,98,0,3.142857143,0
<1 years,5/28/2020,6,0,104,0,3.857142857,0
<1 years,5/29/2020,3,0,107,0,3.428571429,0
<1 years,5/30/2020,1,0,108,0,3.428571429,0
<1 years,5/31/2020,2,0,110,0,3.571428571,0
<1 years,6/1/2020,2,0,112,0,3.714285714,0
<1 years,6/2/2020,3,0,115,0,3.285714286,0
<1 years,6/3/2020,4,0,119,0,3,0
<1 years,6/4/2020,3,0,122,0,2.571428571,0
<1 years,6/5/2020,4,0,126,0,2.714285714,0
<1 years,6/6/2020,0,0,126,0,2.571428571,0
<1 years,6/7/2020,3,0,129,0,2.714285714,0
<1 years,6/8/2020,6,0,135,0,3.285714286,0
<1 years,6/9/2020,6,0,141,0,3.714285714,0
<1 years,6/10/2020,4,0,145,0,3.714285714,0
<1 years,6/11/2020,8,0,153,0,4.428571429,0
<1 years,6/12/2020,9,0,162,0,5.142857143,0
<1 years,6/13/2020,5,0,167,0,5.857142857,0
<1 years,6/14/2020,5,0,172,0,6.142857143,0
<1 years,6/15/2020,5,0,177,0,6,0
<1 years,6/16/2020,7,0,184,0,6.142857143,0
<1 years,6/17/2020,10,0,194,0,7,0
<1 years,6/18/2020,9,0,203,0,7.142857143,0
<1 years,6/19/2020,8,0,211,0,7,0
<1 years,6/20/2020,4,0,215,0,6.857142857,0
<1 years,6/21/2020,6,0,221,0,7,0
<1 years,6/22/2020,16,0,237,0,8.571428571,0
<1 years,6/23/2020,14,0,251,0,9.571428571,0
<1 years,6/24/2020,18,0,269,0,10.71428571,0
<1 years,6/25/2020,14,0,283,0,11.42857143,0
<1 years,6/26/2020,15,0,298,0,12.42857143,0
<1 years,6/27/2020,5,0,303,0,12.57142857,0
<1 years,6/28/2020,12,0,315,0,13.42857143,0
<1 years,6/29/2020,13,0,328,0,13,0
<1 years,6/30/2020,16,0,344,0,13.28571429,0
<1 years,7/1/2020,21,0,365,0,13.71428571,0
<1 years,7/2/2020,16,0,381,0,14,0
<1 years,7/3/2020,12,0,393,0,13.57142857,0
<1 years,7/4/2020,11,0,404,0,14.42857143,0
<1 years,7/5/2020,14,0,418,0,14.71428571,0
<1 years,7/6/2020,13,0,431,0,14.71428571,0
<1 years,7/7/2020,25,0,456,0,16,0
<1 years,7/8/2020,22,0,478,0,16.14285714,0
<1 years,7/9/2020,24,0,502,0,17.28571429,0
<1 years,7/10/2020,24,0,526,0,19,0
<1 years,7/11/2020,14,0,540,0,19.42857143,0
<1 years,7/12/2020,9,0,549,0,18.71428571,0
<1 years,7/13/2020,19,0,568,0,19.57142857,0
<1 years,7/14/2020,13,0,581,0,17.85714286,0
<1 years,7/15/2020,19,0,600,0,17.42857143,0
<1 years,7/16/2020,30,0,630,0,18.28571429,0
<1 years,7/17/2020,13,0,643,0,16.71428571,0
<1 years,7/18/2020,16,0,659,0,17,0
<1 years,7/19/2020,4,0,663,0,16.28571429,0
<1 years,7/20/2020,22,0,685,0,16.71428571,0
<1 years,7/21/2020,18,0,703,0,17.42857143,0
<1 years,7/22/2020,17,0,720,0,17.14285714,0
<1 years,7/23/2020,16,0,736,0,15.14285714,0
<1 years,7/24/2020,15,0,751,0,15.42857143,0
<1 years,7/25/2020,10,0,761,0,14.57142857,0
<1 years,7/26/2020,7,0,768,0,15,0
<1 years,7/27/2020,22,0,790,0,15,0
<1 years,7/28/2020,17,0,807,0,14.85714286,0
<1 years,7/29/2020,14,0,821,0,14.42857143,0
<1 years,7/30/2020,10,0,831,0,13.57142857,0
<1 years,7/31/2020,13,0,844,0,13.28571429,0
<1 years,8/1/2020,5,0,849,0,12.57142857,0
<1 years,8/2/2020,5,0,854,0,12.28571429,0
<1 years,8/3/2020,15,0,869,0,11.28571429,0
<1 years,8/4/2020,16,0,885,0,11.14285714,0
<1 years,8/5/2020,10,0,895,0,10.57142857,0
<1 years,8/6/2020,9,0,904,0,10.42857143,0
<1 years,8/7/2020,9,0,913,0,9.857142857,0
<1 years,8/8/2020,16,0,929,0,11.42857143,0
<1 years,8/9/2020,4,0,933,0,11.28571429,0
<1 years,8/10/2020,16,0,949,0,11.42857143,0
<1 years,8/11/2020,16,0,965,0,11.42857143,0
<1 years,8/12/2020,7,0,972,0,11,0
<1 years,8/13/2020,4,0,976,0,10.28571429,0
<1 years,8/14/2020,5,0,981,0,9.714285714,0
<1 years,8/15/2020,4,0,985,0,8,0
<1 years,8/16/2020,8,0,993,0,8.571428571,0
<1 years,8/17/2020,5,0,998,0,7,0
<1 years,8/18/2020,5,0,1003,0,5.428571429,0
<1 years,8/19/2020,8,0,1011,0,5.571428571,0
<1 years,8/20/2020,5,0,1016,0,5.714285714,0
<1 years,8/21/2020,7,0,1023,0,6,0
<1 years,8/22/2020,5,0,1028,0,6.142857143,0
<1 years,8/23/2020,2,0,1030,0,5.285714286,0
<1 years,8/24/2020,11,0,1041,0,6.142857143,0
<1 years,8/25/2020,5,0,1046,0,6.142857143,0
<1 years,8/26/2020,4,0,1050,0,5.571428571,0
<1 years,8/27/2020,5,0,1055,0,5.571428571,0
<1 years,8/28/2020,9,0,1064,0,5.857142857,0
<1 years,8/29/2020,6,0,1070,0,6,0
<1 years,8/30/2020,1,0,1071,0,5.857142857,0
<1 years,8/31/2020,7,0,1078,0,5.285714286,0
<1 years,9/1/2020,5,0,1083,0,5.285714286,0
<1 years,9/2/2020,6,0,1089,0,5.571428571,0
<1 years,9/3/2020,13,0,1102,0,6.714285714,0
<1 years,9/4/2020,6,0,1108,0,6.285714286,0
<1 years,9/5/2020,1,0,1109,0,5.571428571,0
<1 years,9/6/2020,3,0,1112,0,5.857142857,0
<1 years,9/7/2020,4,0,1116,0,5.428571429,0
<1 years,9/8/2020,6,0,1122,0,5.571428571,0
<1 years,9/9/2020,5,0,1127,0,5.428571429,0
<1 years,9/10/2020,4,0,1131,0,4.142857143,0
<1 years,9/11/2020,5,0,1136,0,4,0
<1 years,9/12/2020,2,0,1138,0,4.142857143,0
<1 years,9/13/2020,4,0,1142,0,4.285714286,0
<1 years,9/14/2020,4,0,1146,0,4.285714286,0
<1 years,9/15/2020,9,0,1155,0,4.714285714,0
<1 years,9/16/2020,3,0,1158,0,4.428571429,0
<1 years,9/17/2020,6,0,1164,0,4.714285714,0
<1 years,9/18/2020,4,0,1168,0,4.571428571,0
<1 years,9/19/2020,3,0,1171,0,4.714285714,0
<1 years,9/20/2020,2,0,1173,0,4.428571429,0
<1 years,9/21/2020,5,0,1178,0,4.571428571,0
<1 years,9/22/2020,3,0,1181,0,3.714285714,0
<1 years,9/23/2020,3,0,1184,0,3.714285714,0
<1 years,9/24/2020,3,0,1187,0,3.285714286,0
<1 years,9/25/2020,5,0,1192,0,3.428571429,0
<1 years,9/26/2020,2,0,1194,0,3.285714286,0
<1 years,9/27/2020,6,0,1200,0,3.857142857,0
<1 years,9/28/2020,1,0,1201,0,3.285714286,0
<1 years,9/29/2020,4,0,1205,0,3.428571429,0
<1 years,9/30/2020,5,0,1210,0,3.714285714,0
<1 years,10/1/2020,5,0,1215,0,4,0
<1 years,10/2/2020,5,0,1220,0,4,0
<1 years,10/3/2020,1,0,1221,0,3.857142857,0
<1 years,10/4/2020,2,0,1223,0,3.285714286,0
<1 years,10/5/2020,7,0,1230,0,4.142857143,0
<1 years,10/6/2020,3,0,1233,0,4,0
<1 years,10/7/2020,3,0,1236,0,3.714285714,0
<1 years,10/8/2020,5,0,1241,0,3.714285714,0
<1 years,10/9/2020,3,0,1244,0,3.428571429,0
<1 years,10/10/2020,3,0,1247,0,3.714285714,0
<1 years,10/11/2020,1,0,1248,0,3.571428571,0
<1 years,10/12/2020,6,0,1254,0,3.428571429,0
<1 years,10/13/2020,6,0,1260,0,3.857142857,0
<1 years,10/14/2020,2,0,1262,0,3.714285714,0
<1 years,10/15/2020,2,0,1264,0,3.285714286,0
<1 years,10/16/2020,3,0,1267,0,3.285714286,0
<1 years,10/17/2020,4,0,1271,0,3.428571429,0
<1 years,10/18/2020,3,0,1274,0,3.714285714,0
<1 years,10/19/2020,4,0,1278,0,3.428571429,0
<1 years,10/20/2020,7,0,1285,0,3.571428571,0
<1 years,10/21/2020,4,0,1289,0,3.857142857,0
<1 years,10/22/2020,5,0,1294,0,4.285714286,0
<1 years,10/23/2020,6,0,1300,0,4.714285714,0
<1 years,10/24/2020,2,0,1302,0,4.428571429,0
<1 years,10/25/2020,5,0,1307,0,4.714285714,0
<1 years,10/26/2020,4,0,1311,0,4.714285714,0
<1 years,10/27/2020,10,0,1321,0,5.142857143,0
<1 years,10/28/2020,6,0,1327,0,5.428571429,0
<1 years,10/29/2020,6,0,1333,0,5.571428571,0
<1 years,10/30/2020,3,0,1336,0,5.142857143,0
<1 years,10/31/2020,5,0,1341,0,5.571428571,0
<1 years,11/1/2020,3,0,1344,0,5.285714286,0
<1 years,11/2/2020,6,0,1350,0,5.571428571,0
<1 years,11/3/2020,7,0,1357,0,5.142857143,0
<1 years,11/4/2020,5,0,1362,0,5,0
<1 years,11/5/2020,8,0,1370,0,5.285714286,0
<1 years,11/6/2020,8,0,1378,0,6,0
<1 years,11/7/2020,6,0,1384,0,6.142857143,0
<1 years,11/8/2020,1,0,1385,0,5.857142857,0
<1 years,11/9/2020,10,0,1395,0,6.428571429,0
<1 years,11/10/2020,8,0,1403,0,6.571428571,0
<1 years,11/11/2020,12,0,1415,0,7.571428571,0
<1 years,11/12/2020,9,0,1424,0,7.714285714,0
<1 years,11/13/2020,10,0,1434,0,8,0
<1 years,11/14/2020,5,0,1439,0,7.857142857,0
<1 years,11/15/2020,4,0,1443,0,8.285714286,0
<1 years,11/16/2020,14,0,1457,0,8.857142857,0
<1 years,11/17/2020,4,0,1461,0,8.285714286,0
<1 years,11/18/2020,11,0,1472,0,8.142857143,0
<1 years,11/19/2020,2,0,1474,0,7.142857143,0
<1 years,11/20/2020,10,0,1484,0,7.142857143,0
<1 years,11/21/2020,6,0,1490,0,7.285714286,0
<1 years,11/22/2020,4,0,1494,0,7.285714286,0
<1 years,11/23/2020,14,0,1508,0,7.285714286,0
<1 years,11/24/2020,17,0,1525,0,9.142857143,0
<1 years,11/25/2020,13,0,1538,0,9.428571429,0
<1 years,11/26/2020,3,0,1541,0,9.571428571,0
<1 years,11/27/2020,10,0,1551,0,9.571428571,0
<1 years,11/28/2020,9,0,1560,0,10,0
<1 years,11/29/2020,8,0,1568,0,10.57142857,0
<1 years,11/30/2020,17,0,1585,0,11,0
<1 years,12/1/2020,24,0,1609,0,12,0
<1 years,12/2/2020,21,0,1630,0,13.14285714,0
<1 years,12/3/2020,19,0,1649,0,15.42857143,0
<1 years,12/4/2020,22,0,1671,0,17.14285714,0
<1 years,12/5/2020,15,0,1686,0,18,0
<1 years,12/6/2020,7,0,1693,0,17.85714286,0
<1 years,12/7/2020,19,0,1712,0,18.14285714,0
<1 years,12/8/2020,22,0,1734,0,17.85714286,0
<1 years,12/9/2020,13,0,1747,0,16.71428571,0
<1 years,12/10/2020,16,0,1763,0,16.28571429,0
<1 years,12/11/2020,20,0,1783,0,16,0
<1 years,12/12/2020,16,0,1799,0,16.14285714,0
<1 years,12/13/2020,8,0,1807,0,16.28571429,0
<1 years,12/14/2020,19,0,1826,0,16.28571429,0
<1 years,12/15/2020,17,0,1843,0,15.57142857,0
<1 years,12/16/2020,24,0,1867,0,17.14285714,0
<1 years,12/17/2020,30,0,1897,0,19.14285714,0
<1 years,12/18/2020,20,0,1917,0,19.14285714,0
<1 years,12/19/2020,16,0,1933,0,19.14285714,0
<1 years,12/20/2020,10,0,1943,0,19.42857143,0
<1 years,12/21/2020,26,0,1969,0,20.42857143,0
<1 years,12/22/2020,27,0,1996,0,21.85714286,0
<1 years,12/23/2020,20,0,2016,0,21.28571429,0
<1 years,12/24/2020,19,0,2035,0,19.71428571,0
<1 years,12/25/2020,13,0,2048,0,18.71428571,0
<1 years,12/26/2020,18,0,2066,0,19,0
<1 years,12/27/2020,11,0,2077,0,19.14285714,0
<1 years,12/28/2020,39,0,2116,0,21,0
<1 years,12/29/2020,36,0,2152,0,22.28571429,0
<1 years,12/30/2020,34,0,2186,0,24.28571429,0
<1 years,12/31/2020,25,0,2211,0,25.14285714,0
<1 years,1/1/2021,19,0,2230,0,26,0
<1 years,1/2/2021,17,0,2247,0,25.85714286,0
<1 years,1/3/2021,17,0,2264,0,26.71428571,0
<1 years,1/4/2021,32,0,2296,0,25.71428571,0
<1 years,1/5/2021,42,0,2338,0,26.57142857,0
<1 years,1/6/2021,32,0,2370,0,26.28571429,0
<1 years,1/7/2021,36,0,2406,0,27.85714286,0
<1 years,1/8/2021,29,0,2435,0,29.28571429,0
<1 years,1/9/2021,18,0,2453,0,29.42857143,0
<1 years,1/10/2021,13,0,2466,0,28.85714286,0
<1 years,1/11/2021,30,0,2496,0,28.57142857,0
<1 years,1/12/2021,22,0,2518,0,25.71428571,0
<1 years,1/13/2021,29,0,2547,0,25.28571429,0
<1 years,1/14/2021,28,0,2575,0,24.14285714,0
<1 years,1/15/2021,23,0,2598,0,23.28571429,0
<1 years,1/16/2021,20,0,2618,0,23.57142857,0
